Origem;Data_recebimento;Id_consumidor;Tipo_pessoa;Id_inad1;Id_inad2;Tipo_baixa;Contagem;Data_mov;Comando
0aa1883c6411f7873cb83dacb17b0afc;20210520;5487fc0dcf8d7fe684b86fe2ac191f9a;F;c4ca4238a0b923820dcc509a6f75849b;41c542dfe6e4fc3deb251d64cf6ed2e4;12;1;20210517.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210106;7ea4741b631eebc4d5a714938ad6021f;F;3dd48ab31d016ffcbf3314df2b3cb9ce;f0282b5ff85e7c9c66200d780bd7e72e;12;3;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;7ea4741b631eebc4d5a714938ad6021f;F;3dd48ab31d016ffcbf3314df2b3cb9ce;f0282b5ff85e7c9c66200d780bd7e72e;12;3;20190130.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;ec035907824725c9a7cc56b33488489e;F;539fd53b59e3bb12d203f45a912eeaf2;2b8dec786a8cdf5889309995733b54d4;12;8;20190116.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;08c9c6650a0fe6b38d6815337629c4a9;F;3dd48ab31d016ffcbf3314df2b3cb9ce;59dfa2df42d9e3d41f5b02bfc32229dd;12;14;20181030.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210728;9c1d579f7bb57aca1f2e0ecbb47c104b;F;c9e1074f5b3f9fc8ea15d152add07294;d64a340bcb633f536d56e51874281454;12;1;20160928.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210629;9c1d579f7bb57aca1f2e0ecbb47c104b;F;c9e1074f5b3f9fc8ea15d152add07294;d64a340bcb633f536d56e51874281454;12;1;20160928.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210714;9c1d579f7bb57aca1f2e0ecbb47c104b;F;c9e1074f5b3f9fc8ea15d152add07294;d64a340bcb633f536d56e51874281454;12;1;20160928.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;9c1d579f7bb57aca1f2e0ecbb47c104b;F;c9e1074f5b3f9fc8ea15d152add07294;d64a340bcb633f536d56e51874281454;12;5;20160928.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210827;9c1d579f7bb57aca1f2e0ecbb47c104b;F;c9e1074f5b3f9fc8ea15d152add07294;d64a340bcb633f536d56e51874281454;12;1;20160928.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210929;9c1d579f7bb57aca1f2e0ecbb47c104b;F;c9e1074f5b3f9fc8ea15d152add07294;d64a340bcb633f536d56e51874281454;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210113;c7b15046d9eefd1f57b5318edd95489f;F;539fd53b59e3bb12d203f45a912eeaf2;8e489b4966fe8f703b5be647f1cbae63;12;1;20160308.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;c7b15046d9eefd1f57b5318edd95489f;F;539fd53b59e3bb12d203f45a912eeaf2;8e489b4966fe8f703b5be647f1cbae63;12;5;20160308.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200815;c7b15046d9eefd1f57b5318edd95489f;F;539fd53b59e3bb12d203f45a912eeaf2;8e489b4966fe8f703b5be647f1cbae63;12;1;20160308.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210309;c7b15046d9eefd1f57b5318edd95489f;F;539fd53b59e3bb12d203f45a912eeaf2;8e489b4966fe8f703b5be647f1cbae63;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20201210;c7b15046d9eefd1f57b5318edd95489f;F;539fd53b59e3bb12d203f45a912eeaf2;8e489b4966fe8f703b5be647f1cbae63;12;1;20160308.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210213;c7b15046d9eefd1f57b5318edd95489f;F;539fd53b59e3bb12d203f45a912eeaf2;8e489b4966fe8f703b5be647f1cbae63;12;1;20160308.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;e2be0ae7e36a670938faae905b4cab4b;F;2823f4797102ce1a1aec05359cc16dd9;a4d41b834ea903526373a9a1ae2ac66e;12;2;20191209.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211118;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20211117.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210819;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210810.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211119;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20211117.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210729;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210727.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210909;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210908.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211111;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20211109.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211202;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20211201.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210708;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210707.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210805;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210803.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220111;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20211201.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210731;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210727.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210812;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210810.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211202;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20211201.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210527;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210525.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211113;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;4;20211109.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210807;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210803.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210930;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210928.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210713;2d256d1645ee9eebcae4c8ecb00daf96;F;c4ca4238a0b923820dcc509a6f75849b;f52854cc99ae1c1966b0a21d0127975b;12;1;20210712.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200305;0c36879d03435d2cc310a3f31b454ec4;F;3dd48ab31d016ffcbf3314df2b3cb9ce;bf56a1b37b94243486b2034f8479c475;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;0c36879d03435d2cc310a3f31b454ec4;F;3dd48ab31d016ffcbf3314df2b3cb9ce;bf56a1b37b94243486b2034f8479c475;12;1;20150304.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;522b1183b31bb0e66eed292deb56d372;F;c4ca4238a0b923820dcc509a6f75849b;6cdd60ea0045eb7a6ec44c54d29ed402;12;3;20150909.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200829;522b1183b31bb0e66eed292deb56d372;F;c4ca4238a0b923820dcc509a6f75849b;6cdd60ea0045eb7a6ec44c54d29ed402;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200815;522b1183b31bb0e66eed292deb56d372;F;c4ca4238a0b923820dcc509a6f75849b;6cdd60ea0045eb7a6ec44c54d29ed402;12;2;20150909.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200514;dec84ca28712dd6b07612500e23b0a67;F;e49b8b4053df9505e1f48c3a701c0682;86df7dcfd896fcaf2674f757a2463eba;12;1;20200513.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200605;dec84ca28712dd6b07612500e23b0a67;F;e49b8b4053df9505e1f48c3a701c0682;86df7dcfd896fcaf2674f757a2463eba;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210206;503927baac6670e748c9c8545c74b91a;F;539fd53b59e3bb12d203f45a912eeaf2;f9b902fc3289af4dd08de5d1de54f68f;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;503927baac6670e748c9c8545c74b91a;F;539fd53b59e3bb12d203f45a912eeaf2;f9b902fc3289af4dd08de5d1de54f68f;12;1;20160205.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200319;2c980c69c0cf8d89e19076cb7b128f28;F;c4ca4238a0b923820dcc509a6f75849b;7fa215c9efebb3811a7ef58409907899;12;1;20200316.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200227;2c980c69c0cf8d89e19076cb7b128f28;F;c4ca4238a0b923820dcc509a6f75849b;7fa215c9efebb3811a7ef58409907899;12;1;20200226.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200930;2c980c69c0cf8d89e19076cb7b128f28;F;c4ca4238a0b923820dcc509a6f75849b;7fa215c9efebb3811a7ef58409907899;12;1;20200226.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220126;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;12;20170802.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220120;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220118;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220215;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220216;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;27739f8c9e5c9852cc4198786f3a6bd1;F;c9e1074f5b3f9fc8ea15d152add07294;6fe131632103526e3a6e8114c78eb1e1;13;11;20181227.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220419;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220218;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220211;27739f8c9e5c9852cc4198786f3a6bd1;F;3416a75f4cea9109507cacd8e2f2aefc;ef4e3b775c934dada217712d76f3d51f;12;1;20170802.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210818;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20210802.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200602;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20200515.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200515;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;2;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200718;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;4;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210925;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20210909.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211023;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20211007.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211223;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;11;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210819;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210928;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20210910.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211005;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20210917.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211015;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20210929.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200505;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20200416.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200704;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;2;20200618.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200506;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20200420.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211030;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20211014.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200716;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20200630.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211012;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;2;20210924.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211102;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20211015.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220323;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20220307.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211105;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20211020.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211112;19a84bc547bd89017f9b5e6d1c7605e2;F;539fd53b59e3bb12d203f45a912eeaf2;8a0e1141fd37fa5b98d5bb769ba1a7cc;12;1;20211027.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210826;46f7eda4d0d9d609bcdae8b443a40729;F;c9e1074f5b3f9fc8ea15d152add07294;acf922154627f6788918f03c42b123cd;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;46f7eda4d0d9d609bcdae8b443a40729;F;c9e1074f5b3f9fc8ea15d152add07294;acf922154627f6788918f03c42b123cd;12;2;20160825.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210728;46f7eda4d0d9d609bcdae8b443a40729;F;c9e1074f5b3f9fc8ea15d152add07294;acf922154627f6788918f03c42b123cd;12;1;20160825.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;7d68b20ce787f2f9b7c765bda35d4b29;F;3dd48ab31d016ffcbf3314df2b3cb9ce;92350dee085a781753d9301fea11d51c;12;3;20170221.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220202;7d68b20ce787f2f9b7c765bda35d4b29;F;3dd48ab31d016ffcbf3314df2b3cb9ce;92350dee085a781753d9301fea11d51c;12;1;20200429.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220208;7d68b20ce787f2f9b7c765bda35d4b29;F;3dd48ab31d016ffcbf3314df2b3cb9ce;92350dee085a781753d9301fea11d51c;12;1;20200429.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200515;7d68b20ce787f2f9b7c765bda35d4b29;F;3dd48ab31d016ffcbf3314df2b3cb9ce;92350dee085a781753d9301fea11d51c;12;1;20200429.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220222;7d68b20ce787f2f9b7c765bda35d4b29;F;3dd48ab31d016ffcbf3314df2b3cb9ce;92350dee085a781753d9301fea11d51c;12;1;20200429.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20201118;c1aae0b2be5434f170c11e9db76f3bf4;F;c4ca4238a0b923820dcc509a6f75849b;3948ead63a9f2944218de038d8934305;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200806;c1aae0b2be5434f170c11e9db76f3bf4;F;c4ca4238a0b923820dcc509a6f75849b;3948ead63a9f2944218de038d8934305;12;1;20200804.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;767c920d4f57c3b224863413aa3c5ec8;F;c86a7ee3d8ef0b551ed58e354a836f2b;eecca5b6365d9607ee5a9d336962c534;12;2;20180321.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200512;78c33da4e85220a4c32731a3842c9f33;F;e49b8b4053df9505e1f48c3a701c0682;846c260d715e5b854ffad5f70a516c88;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;78c33da4e85220a4c32731a3842c9f33;F;e49b8b4053df9505e1f48c3a701c0682;846c260d715e5b854ffad5f70a516c88;12;1;20191209.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;0e03f2c6261f35197032f6687a055411;F;c9e1074f5b3f9fc8ea15d152add07294;2b44928ae11fb9384c4cf38708677c48;12;23;20181002.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;0e03f2c6261f35197032f6687a055411;F;3dd48ab31d016ffcbf3314df2b3cb9ce;ccd2e3eaa5c991ac880991328c8f1463;12;4;20180125.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210128;999ee93563e4b4c8d103b809aba20ff8;F;2823f4797102ce1a1aec05359cc16dd9;a4d41b834ea903526373a9a1ae2ac66e;12;2;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200901;999ee93563e4b4c8d103b809aba20ff8;F;2823f4797102ce1a1aec05359cc16dd9;a4d41b834ea903526373a9a1ae2ac66e;12;1;20200831.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200801;999ee93563e4b4c8d103b809aba20ff8;F;2823f4797102ce1a1aec05359cc16dd9;a4d41b834ea903526373a9a1ae2ac66e;12;1;20200731.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210831;13ccb130816c6a0fa6b8fcaf2f991ee5;F;c4ca4238a0b923820dcc509a6f75849b;9b698eb3105bd82528f23d0c92dedfc0;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200915;13ccb130816c6a0fa6b8fcaf2f991ee5;F;c4ca4238a0b923820dcc509a6f75849b;9b698eb3105bd82528f23d0c92dedfc0;12;1;20200914.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;61319f2e766bc7a7f81383e5e2418a0d;F;539fd53b59e3bb12d203f45a912eeaf2;018b59ce1fd616d874afad0f44ba338d;12;4;20170724.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210123;61319f2e766bc7a7f81383e5e2418a0d;F;539fd53b59e3bb12d203f45a912eeaf2;018b59ce1fd616d874afad0f44ba338d;12;4;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;7cd5982f421b3256d833822b2bcca66e;F;c4ca4238a0b923820dcc509a6f75849b;dfb84a11f431c62436cfb760e30a34fe;12;5;20190115.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210402;7cd5982f421b3256d833822b2bcca66e;F;c4ca4238a0b923820dcc509a6f75849b;dfb84a11f431c62436cfb760e30a34fe;12;4;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210317;7cd5982f421b3256d833822b2bcca66e;F;c4ca4238a0b923820dcc509a6f75849b;dfb84a11f431c62436cfb760e30a34fe;12;1;20190115.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200430;609364c4d2f8b623f145c855be75582b;F;539fd53b59e3bb12d203f45a912eeaf2;b83aac23b9528732c23cc7352950e880;12;2;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;609364c4d2f8b623f145c855be75582b;F;539fd53b59e3bb12d203f45a912eeaf2;b83aac23b9528732c23cc7352950e880;12;2;20191120.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;6826be6714ceedbf166cfe25af7cf6f0;F;3ef815416f775098fe977004015c6193;38b3eff8baf56627478ec76a704e9b52;12;1;20190401.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210421;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;2;20210419.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210326;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;1;20210324.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210129;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;1;20210127.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210324;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;1;20210322.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210527;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;1;20210525.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;9;20191128.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210309;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;1;20210305.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210812;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;1;20210810.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210408;4a96db017bbb4800057422ad7e418d1f;F;182be0c5cdcd5072bb1864cdee4d3d6e;8dcf2420e78a64333a59674678fb283b;12;1;20210406.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;6587206d7c2b3dca4da9c288fe2eb86a;F;3dd48ab31d016ffcbf3314df2b3cb9ce;ef72d53990bc4805684c9b61fa64a102;12;4;20170915.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220503;6587206d7c2b3dca4da9c288fe2eb86a;F;3dd48ab31d016ffcbf3314df2b3cb9ce;ef72d53990bc4805684c9b61fa64a102;12;1;20170915.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220428;6587206d7c2b3dca4da9c288fe2eb86a;F;3dd48ab31d016ffcbf3314df2b3cb9ce;ef72d53990bc4805684c9b61fa64a102;12;1;20170915.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;dbaa3a73dc28ba351355b60c06ad0548;F;3dd48ab31d016ffcbf3314df2b3cb9ce;297b631a88835f8931aa5aabdd06ece9;12;2;20170817.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200915;0db33b88a593a54bfcd799250b5588c2;F;3dd48ab31d016ffcbf3314df2b3cb9ce;d5bd121564004e506f5610496ab2f876;12;1;20151207.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20201208;0db33b88a593a54bfcd799250b5588c2;F;3dd48ab31d016ffcbf3314df2b3cb9ce;d5bd121564004e506f5610496ab2f876;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200429;0db33b88a593a54bfcd799250b5588c2;F;3dd48ab31d016ffcbf3314df2b3cb9ce;d5bd121564004e506f5610496ab2f876;12;1;20151207.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200804;0db33b88a593a54bfcd799250b5588c2;F;3dd48ab31d016ffcbf3314df2b3cb9ce;d5bd121564004e506f5610496ab2f876;12;1;20151207.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200818;0db33b88a593a54bfcd799250b5588c2;F;3dd48ab31d016ffcbf3314df2b3cb9ce;d5bd121564004e506f5610496ab2f876;12;1;20151207.0;50.0
